col0|col1|col2|col3|col4|col5|col6|col7|col8|col9|col10|col11|col12|col13|col14|col15|col16|col17|col18|col19|col20|col21|col22|col23|col24|col25|col26|col27|col28|col29|col30|col31|col32|col33|col34|col35|col36|col37|col38|col39|col40|col41|col42|col43|col44|col45|col46|col47|col48|col49|col50|col51|col52|col53|col54|col55|col56|col57|col58
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|SFAR|W|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|471.8399963378906|None|422.0|None|502.32000732421875|None|429.6099853515625|None|None|None|None|None|None|None|None|None|442.9200134277344|None|479.07000732421875|None|None|None|None|None|429.6099853515625|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|0|MVAR|V|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|473.17999267578125|473.17999267578125|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|0|PFAR|L|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|905.02001953125|905.02001953125|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|0|SCAR|D|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|330.6499938964844|330.6499938964844|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|0|SFAR|W|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|465.5|465.5|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|SCAR|D|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|334.3299865722656|None|301.0|None|374.6199951171875|None|304.6300048828125|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|304.6300048828125|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|CCAR|B|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|329.55999755859375|None|296.0|None|340.55999755859375|None|299.1400146484375|None|None|None|None|None|None|None|None|None|310.760009765625|None|336.79998779296875|None|None|None|None|None|299.1400146484375|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|LCAR|H|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|477.69000244140625|None|None|None|459.760009765625|None|None|None|None|None|None|None|None|None|None|None|None|None|422.510009765625|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|IFAR|F|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|351.9200134277344|None|334.7699890136719|None|417.19000244140625|None|320.6700134277344|None|None|None|None|None|None|None|None|None|331.1600036621094|None|359.1499938964844|None|None|None|None|None|320.6700134277344|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|PCAR|G|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|394.1400146484375|None|391.5|None|417.19000244140625|None|None|None|None|None|None|None|None|None|None|None|None|None|401.3900146484375|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|ICAR|C|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|336.2799987792969|None|302.0|None|357.5899963378906|None|305.25|None|None|None|None|None|None|None|None|None|317.1000061035156|None|343.510009765625|None|None|None|None|None|305.25|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|0|FCAR|E|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|348.04998779296875|348.04998779296875|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|0|CFAR||EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|365.45001220703125|365.45001220703125|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|0|JCAC||EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|382.32000732421875|382.32000732421875|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|0|ICAR|C|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|333.2699890136719|333.2699890136719|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|MVAR|V|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|450.2300109863281|450.2300109863281|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|FFAR|Z|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|1435.02001953125|1435.02001953125|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|ECAR|A|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|307.5899963378906|307.5899963378906|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|CCAR|B|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|310.760009765625|310.760009765625|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|FCAR|E|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|331.1600036621094|331.1600036621094|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|IFAR|F|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|331.1600036621094|331.1600036621094|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240110|1030|2024-01-10 10:30|1704882600000|20240117|1030|2024-01-17 10:30|1705487400000|7|1|ECAR|A|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|326.20001220703125|None|293.0|None|340.55999755859375|None|296.0899963378906|None|None|None|None|None|None|None|None|None|307.5899963378906|None|333.44000244140625|None|None|None|None|None|296.0899963378906|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|0|FFAR|Z|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|1508.199951171875|1508.199951171875|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|0|FCAR|E|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|348.04998779296875|348.04998779296875|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|0|CCAR|B|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|325.6300048828125|325.6300048828125|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|0|JCAC||EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|382.32000732421875|382.32000732421875|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|0|IFAR|F|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|348.04998779296875|348.04998779296875|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|CCAR|B|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|329.55999755859375|None|296.0|None|340.55999755859375|None|299.1400146484375|None|None|None|None|None|None|None|None|None|309.8399963378906|None|336.79998779296875|None|None|None|None|None|299.1400146484375|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|ICAR|C|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|336.2799987792969|None|302.0|None|357.5899963378906|None|305.25|None|None|None|None|None|None|None|None|None|316.1600036621094|None|343.510009765625|None|None|None|None|None|305.25|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|SCAR|D|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|334.3299865722656|None|301.0|None|374.6199951171875|None|304.6300048828125|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|304.6300048828125|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|IFAR|F|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|351.9200134277344|None|334.7699890136719|None|417.19000244140625|None|320.6700134277344|None|None|None|None|None|None|None|None|None|331.1600036621094|None|359.1499938964844|None|None|None|None|None|320.6700134277344|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|FFAR|Z|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|1085.52001953125|None|None|None|None|None|1380.81005859375|None|None|None|None|None|None|None|None|None|1435.02001953125|None|1092.760009765625|None|None|None|None|None|1380.81005859375|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|0|PFAR|L|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|905.02001953125|905.02001953125|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|0|SCAR|D|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|330.6499938964844|330.6499938964844|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|0|MVAR|V|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|473.17999267578125|473.17999267578125|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|0|SFAR|W|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|465.5|465.5|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|PFAR|L|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|861.1099853515625|861.1099853515625|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|SCAR|D|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|314.6000061035156|314.6000061035156|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|SFAR|W|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|442.9200134277344|442.9200134277344|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|FFAR|Z|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|1435.02001953125|1435.02001953125|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|ECAR|A|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|306.6700134277344|306.6700134277344|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|CCAR|B|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|309.8399963378906|309.8399963378906|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|FCAR|E|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|331.1600036621094|331.1600036621094|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|CFAR||EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|347.7200012207031|347.7200012207031|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|JCAC||EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|363.760009765625|363.760009765625|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|ICAR|C|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|316.1600036621094|316.1600036621094|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|ECAR|A|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|326.19000244140625|None|293.0|None|340.55999755859375|None|296.0899963378906|None|None|None|None|None|None|None|None|None|306.6700134277344|None|333.42999267578125|None|None|None|None|None|296.0899963378906|None|None
W|A|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|MVAR|V|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|450.2300109863281|450.2300109863281|None|None|None|None|None|None|None|None|None|None
W|A|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|IFAR|F|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|331.1600036621094|331.1600036621094|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|PCAR|G|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|394.1400146484375|None|391.5|None|417.19000244140625|None|None|None|None|None|None|None|None|None|None|None|None|None|401.3900146484375|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|SFAR|W|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|471.8399963378906|None|422.0|None|502.32000732421875|None|429.6099853515625|None|None|None|None|None|None|None|None|None|442.9200134277344|None|479.07000732421875|None|None|None|None|None|429.6099853515625|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|1|LCAR|H|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|477.69000244140625|None|None|None|461.8599853515625|None|None|None|None|None|None|None|None|None|None|None|None|None|422.510009765625|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|0|CFAR||EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|365.45001220703125|365.45001220703125|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|0|ICAR|C|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|332.2799987792969|332.2799987792969|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240111|1030|2024-01-11 10:30|1704969000000|20240118|1030|2024-01-18 10:30|1705573800000|7|0|ECAR|A|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|322.30999755859375|322.30999755859375|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240112|1030|2024-01-12 10:30|1705055400000|20240119|1030|2024-01-19 10:30|1705660200000|7|1|PCAR|G|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|394.1400146484375|None|391.0|None|417.19000244140625|None|None|None|None|None|None|None|None|None|None|None|None|None|401.3900146484375|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240112|1030|2024-01-12 10:30|1705055400000|20240119|1030|2024-01-19 10:30|1705660200000|7|1|IFAR|F|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|351.9200134277344|None|334.7699890136719|None|417.19000244140625|None|320.6700134277344|None|None|None|None|None|None|None|None|None|329.739990234375|None|359.1499938964844|None|None|None|None|None|320.6700134277344|None|None
W|L|YHZ|YHZ|20240112|1030|2024-01-12 10:30|1705055400000|20240119|1030|2024-01-19 10:30|1705660200000|7|0|MVAR|V|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|464.8299865722656|464.8299865722656|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240112|1030|2024-01-12 10:30|1705055400000|20240119|1030|2024-01-19 10:30|1705660200000|7|0|PFAR|L|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|986.3099975585938|986.3099975585938|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240112|1030|2024-01-12 10:30|1705055400000|20240119|1030|2024-01-19 10:30|1705660200000|7|0|SCAR|D|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|329.2300109863281|329.2300109863281|None|None|None|None|None|None|None|None|None|None
W|L|YHZ|YHZ|20240112|1030|2024-01-12 10:30|1705055400000|20240119|1030|2024-01-19 10:30|1705660200000|7|0|FCAR|E|EUR|20240101|859|2024-01-01 08:59|1704099540000|RG_CA_INBFR_Q14_1_CA1_202401010859.txt.gz|RG|IN|FR|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|346.55999755859375|346.55999755859375|None|None|None|None|None|None|None|None|None|None
